,ace,berger_parker_d,brillouin_d,chao1,count_range,dominance,doubles,enspie,fisher_alpha,gini_index,goods_coverage,heip_e,hill,inv_simpson,kempton_taylor_q,margalef,max_count,mcintosh_d,mcintosh_e,mean_count,median_count,menhinick,min_count,num_doubletons,num_singletons,observed_features,percent_singletons,pielou_e,renyi,robbins,shannon,simpson_d,simpson_e,singles,std_count,strong,total_count,tsallis,unique_kmers,file_size
SRR13740773,524798.265060241,0.0004833532361281,12.69339649201171,524799.0,163090.0,8.358787090916271e-06,0.0,119634.58204201996,60878.85607955124,0.4735578857810804,0.9999999940725948,0.6242292156392998,119634.58204201996,119634.58204201996,213709.77900265076,26725.143271048863,163091.0,0.997163128756189,0.0028956604477874,642.944068003308,451.0,28.569950555195568,1.0,0.0,2.0,524798.0,0.0003810990133346,0.9642210330483094,11.692197226212112,5.927405388748275e-09,12.69953220738208,8.358787090916271e-06,0.2279631058845879,2.0,1183.204842694767,0.3390838363205216,337415761.0,0.9999916412129092,524798.0,200225119
ERR9968870,524799.0,0.0001852807226034,12.901867133913695,524799.0,1388928.0,3.489875977379094e-06,0.0,286543.1340488502,43527.603387191884,0.3860542086492196,1.0,0.7645148885892662,286543.1340488502,286543.1340488502,289331.932211223,23080.381651468146,1389147.0,0.998143406493816,0.0150614624226361,14286.471222315591,10982.0,6.060856674532863,219.0,0.0,0.0,524799.0,0.0,0.9796129474981942,12.565644358948973,0.0,12.902257419184204,3.489875977379094e-06,0.5460054879084187,0.0,13027.220627186409,0.2768560582706545,7497525811.0,0.9999965101240226,524799.0,3521284700
ERR11474762,524799.0,3.357667738421516e-05,12.897705444849429,524799.0,229890.0,3.151103728146108e-06,0.0,317349.12153727515,43887.54306399359,0.4015536283660216,1.0,0.7613634729255335,317349.12153727515,317349.12153727515,252523.42562045276,23172.762786948784,229926.0,0.9982369282388124,.,13048.40317721642,10460.0,6.341877015622878,36.0,0.0,0.0,524799.0,0.0,0.9792993272331609,12.66775777661128,0.0,12.89812679861445,3.151103728146108e-06,0.6047060332380114,0.0,10549.826307326672,0.2875026073389927,6847788939.0,0.9999968488962718,524799.0,4125086718
ERR11490951,524799.0,5.132216260304958e-05,12.84527441430772,524799.0,66077.0,3.5651420846662174e-06,1.0,280493.7296331133,51858.8740140616,0.4319155360491363,1.0,0.7235374867670701,280493.7296331133,280493.7296331133,240038.47177983876,25018.981037854275,66079.0,0.9981396587285783,0.001888928310684,2453.383922225461,1826.0,14.625601696372351,2.0,1.0,0.0,524799.0,0.0,0.9754302764328002,12.544306649445875,0.0,12.84716841804012,3.5651420846662174e-06,0.5344783996027305,0.0,2289.656610981622,0.311169791827145,1287533429.0,0.9999964348579152,524799.0,853231804
ERR11492277,524799.0,4.4766539783748906e-05,12.785671068506916,524799.0,222061.0,3.901306405921529e-06,0.0,256324.39392152528,45219.6729276346,0.469603652349348,1.0,0.6807623128638539,256324.39392152528,256324.39392152528,215594.14621048095,23507.374021328316,222076.0,0.9980389976175372,0.0039487746408177,9452.683145356605,6618.0,7.451075244551399,15.0,0.0,0.0,524799.0,0.0,0.970803442093232,12.454199085043252,0.0,12.786229444298003,3.901306405921529e-06,0.4884239373960798,0.0,9674.125963486164,0.3405240706408625,4960758662.0,0.999996098693594,524799.0,2911812317
SRR14411348,524799.0,0.000528760900544,12.633856264523876,524799.0,2760624.0,7.449374235840686e-06,0.0,134239.46338858444,45002.73080736332,0.5295909844369567,1.0,0.5848567799675441,134239.46338858444,134239.46338858444,153739.39044701823,23453.65067576344,2760681.0,0.9972844477755182,0.0048017807446295,9948.644078971189,6280.0,7.262975053373703,57.0,0.0,0.0,524799.0,0.0,0.9592744460006232,11.80738052428977,0.0,12.634383681385728,7.449374235840686e-06,0.2557921478291392,0.0,16969.43620826955,0.3894862312778449,5221038464.0,0.9999925506257642,524799.0,3117111771
ERR2855897,524799.0,4.593610083923085e-05,12.877556575403636,524799.0,529527.0,3.234199210833654e-06,0.0,309195.54882404354,41900.10650332878,0.4171311332579236,1.0,0.7460569818221741,309195.54882404354,309195.54882404354,232184.8696722053,22651.804359903945,529551.0,0.9982109091088934,0.010698313063321,21966.489903753627,17371.0,4.887830835268805,24.0,0.0,0.0,524799.0,0.0,0.9777573644994626,12.64172919980926,0.0,12.87781796115801,3.234199210833654e-06,0.5891694702620308,0.0,18343.064903156985,0.3002167054522393,11527991935.0,0.9999967658007892,524799.0,5444631619
ERR9968847,524799.0,0.00024709403819435366,12.844002219540169,524799.0,2335956.0,4.0144273586580976e-06,0.0,249101.53071851074,42634.067302968375,0.4220657240223544,1.0,0.7214769843115846,249101.53071851074,249101.53071851074,260155.35239851862,22847.31783528244,2336219.0,0.9980066601977418,.,18015.99637575529,13247.0,5.397185644012537,263.0,0.0,0.0,524799.0,0.0,0.9752137460224924,12.42561584622742,0.0,12.844316545675625,4.0144273586580976e-06,0.47466083342100635,0.0,18953.371599808284,0.30335976354798044,9454776882.0,0.9999959855726414,524799.0,4407860588
ERR11474390,524796.8297561688,0.0002545333273228,12.136246595301628,524796.7333333333,139190.0,1.9737808873346945e-05,44.0,50664.18498713681,57264.87927972888,0.6422660283545498,0.9999999762273908,0.3567617206496573,50664.18498713681,50664.18498713681,187096.7079940861,26083.61415567448,139191.0,0.995599849309596,0.0044469930381691,1042.02181613773,466.0,22.44173545252162,1.0,44.0,13.0,524795.0,0.0024771577473108,0.9217445690539232,10.832974529443682,2.3772609257764664e-08,12.140079255524784,1.9737808873346945e-05,0.096540906424674,13.0,3187.6848055104583,0.4795083271929155,546847839.0,0.9999802621911268,524795.0,359617309
ERR9969119,524799.0,0.0003844203632676,12.827189144013802,524799.0,4472026.0,4.060450190158647e-06,0.0,246278.11034936717,41866.96517623473,0.4340892662642895,1.0,0.7094094449589455,246278.11034936717,246278.11034936717,255298.55393940184,22642.88777491131,4472211.0,0.9979941968560776,0.0094129417370709,22167.81568752989,15751.0,4.865584826845617,185.0,0.0,0.0,524799.0,0.0,0.9739330634232118,12.41421670622231,0.0,12.827448968934844,4.060450190158647e-06,0.4692808300880282,0.0,23574.304151158984,0.3139823995710777,11633647505.0,0.9999959395498098,524799.0,5445335151
ERR2855883,524799.0,4.626844528188102e-05,12.93016367696775,524799.0,566983.0,2.9713524677113405e-06,0.0,336547.0811243883,41678.878744710906,0.3783979424445515,1.0,0.7863456875868453,336547.0811243883,336547.0811243883,267154.5026753922,22592.137397543287,567038.0,0.99828525646129,0.013081659401475,23352.547209503067,19445.0,4.740556969352897,55.0,0.0,0.0,524799.0,0.0,0.981750630504926,12.726493332468218,0.0,12.930412351705163,2.9713524677113405e-06,0.64128758081549,0.0,17465.50110063826,0.2703965072992423,12255393423.0,0.9999970286475324,524799.0,7360650809
ERR11474793,524799.0,0.0003298479695987,10.034048050363516,524799.0,1423281.0,8.97507441805034e-05,0.0,11141.968895420374,45822.62570317481,0.926094705982928,1.0,0.0434451717048355,11141.968895420374,11141.968895420374,171086.86456911013,23655.15102613381,1423287.0,0.99054139243636,0.0998024875317189,8222.15517178958,578.0,7.9892068382394195,6.0,0.0,0.0,524799.0,0.0,0.7618807816373859,9.31847423892549,0.0,10.034557007968642,8.97507441805034e-05,0.0212309263078252,0.0,55826.61768652105,0.8360157364927248,4314978812.0,0.9999102492558196,524799.0,1873128048
ERR9969223,524799.0,0.0004486513496809,12.27725234006206,524799.0,5157946.0,9.89735149754988e-06,0.0,101037.13101909668,41909.98589605868,0.6606910733621778,1.0,0.4093147609446551,101037.13101909668,101037.13101909668,154667.79689457058,22654.46089437292,5158017.0,0.996863291484132,0.0207606009999089,21906.893239125835,8357.0,4.894474875685947,71.0,0.0,0.0,524799.0,0.0,0.932177994074416,11.523243362115071,0.0,12.277502528690343,9.89735149754988e-06,0.192525387851533,0.0,44864.33414577099,0.5082514582199128,11496715665.0,0.9999901026485024,524799.0,5200592001
ERR11474933,524799.0,6.621551560463774e-05,12.744758543561163,524799.0,344257.0,4.370723551194739e-06,0.0,228795.06980638244,45020.29214764496,0.4879991118912476,1.0,0.6534560977343525,228795.06980638244,228795.06980638244,199116.7363952718,23458.01053993534,344279.0,0.9979232119931128,0.0037106679117425,9907.356002964943,6764.0,7.27809323879262,22.0,0.0,0.0,524799.0,0.0,0.9676952146221458,12.340581990206587,0.0,12.745291693269138,4.370723551194739e-06,0.4359670460621732,0.0,11268.942857396352,0.3542300562137528,5199370523.0,0.9999956292764488,524799.0,2939018072
ERR9969151,524799.0,0.000324887077662,12.89941106670726,524799.0,3173156.0,3.595536874853038e-06,0.0,278122.58219181065,42511.70369145036,0.3927034787085199,1.0,0.7625754760122713,278122.58219181065,278122.58219181065,269326.5335784211,22814.98058852892,3173386.0,0.998113909056636,0.0104138295220718,18612.18946872993,14316.0,5.310039686501054,230.0,0.0,0.0,524799.0,0.0,0.9794200958165702,12.535817238621927,0.0,12.899717413923565,3.595536874853038e-06,0.5299601984603832,0.0,17528.435505089983,0.2830430134689888,9767658421.0,0.9999964044631252,524799.0,4659416680
SRR17798741,524799.0,0.00010770285684946931,12.887008708576442,524799.0,1646079.0,3.2898237878703253e-06,0.0,303967.64826342027,40899.949553357466,0.40891515496567266,1.0,0.7530980148640836,303967.64826342027,303967.64826342027,245548.844876222,22379.28466026733,1646289.0,0.9981942866169861,.,29126.335940045617,22773.0,4.244764223527961,210.0,0.0,0.0,524799.0,0.0,0.9784705635310814,12.624676554539212,0.0,12.887211342003537,3.2898237878703253e-06,0.5792077505167126,0.0,24825.759166365886,0.2942624957652186,15285471975.0,0.9999967101762122,524799.0,9199037108
ERR9968935,524799.0,0.0002854699723548,12.8553988992758,524799.0,2809496.0,3.980386520948588e-06,0.0,251231.8828176728,42483.05367871028,0.4186354067660229,1.0,0.7297383529238587,251231.8828176728,251231.8828176728,255575.12869614325,22807.394376743487,2809789.0,0.9980149689884824,0.0091219100969048,18755.138523510905,13802.0,5.2897647878716505,293.0,0.0,0.0,524799.0,0.0,0.9760782012430284,12.434131627567137,0.0,12.85570208708889,3.980386520948588e-06,0.4787202011011316,0.0,19571.082449595626,0.3023477430111396,9842677942.0,0.9999960196134792,524799.0,4573001576
ERR4605135,524799.0,0.0023711661274748,11.924345978943071,524799.0,5220620.0,0.0001511454424039,0.0,6616.143921344534,48986.03725681492,0.6315346121982649,1.0,0.2878531383649795,6616.143921344534,6616.143921344534,184343.1356507,24395.02078172391,5220644.0,0.98772692791095,0.0122970533739332,4195.358695424344,1832.0,11.18438093033346,24.0,0.0,0.0,524799.0,0.0,0.9054497122646966,8.797267989995419,0.0,11.925470460145096,0.0001511454424039,0.0126070055799354,0.0,37128.563468957786,0.4746609588257378,2201720048.0,0.999848854557596,524799.0,1548730195
ERR9969168,524799.0,0.000297314047866,12.843827320517011,524799.0,2368045.0,3.7615737137565295e-06,0.0,265846.1793113023,43290.80053627789,0.430596142050238,1.0,0.7213888049418166,265846.1793113023,265846.1793113023,245202.80132236364,23019.137283385266,2368135.0,0.9980717055126034,0.0054298741970437,15177.422639905944,10977.0,5.880272948098429,90.0,0.0,0.0,524799.0,0.0,0.9752044657929684,12.490673147233585,0.0,12.844194317901342,3.7615737137565295e-06,0.5065676179095279,0.0,14979.355897389563,0.311987890646879,7965096224.0,0.9999962384262864,524799.0,3636251102
ERR4605120,524799.0,0.002133386559405,12.145582245729148,524799.0,5234117.0,0.0001204121830469,0.0,8304.807492860818,48446.42179428897,0.569822398732404,1.0,0.3590998433056487,8304.807492860818,8304.807492860818,204162.47413618123,24272.876241337795,5234145.0,0.9890467192122088,0.010975596226515,4675.017017944013,2479.0,10.59509612761971,28.0,0.0,0.0,524799.0,0.0,0.9222405853431224,9.02458984211117,0.0,12.146619197821511,0.0001204121830469,0.0158247395533543,0.0,36868.13189625576,0.4192195443676195,2453444256.0,0.9998795878169532,524799.0,1743971347
ERR2855887,524799.0,4.472100682759973e-05,12.873310222709556,524799.0,455702.0,3.3415161088956112e-06,0.0,299265.3536332959,42353.42211923245,0.41710302212984385,1.0,0.7429191332631229,299265.3536332959,299265.3536332959,241877.6434289739,22772.99882511179,455741.0,0.9981819065236847,.,19418.403878437268,15042.0,5.198639886652165,39.0,0.0,0.0,524799.0,0.0,0.9774373552071319,12.609085929149325,0.0,12.873603192175295,3.3415161088956112e-06,0.5702475683705494,0.0,16857.415055657235,0.29972982434281015,10190758937.0,0.9999966584838911,524799.0,4779848851
ERR11490155,524799.0,9.753227245878532e-05,12.745230537213862,524799.0,595230.0,4.740792291574142e-06,0.0,210935.2062897398,44353.73765850125,0.4736654480579098,1.0,0.6537188130600332,210935.2062897398,210935.2062897398,229961.4136224422,23291.15714826269,595254.0,0.9978354366232216,0.0225089985846675,11629.498324120284,8067.0,6.71762890967958,24.0,0.0,0.0,524799.0,0.0,0.9677257335486772,12.259306286104186,0.0,12.74569365104978,4.740792291574142e-06,0.4019352290872121,0.0,14185.90523501952,0.3391891836854809,6103149091.0,0.9999952592077084,524799.0,3381750503
SRR12180986,524799.0,0.0006973475222883638,12.474614989714006,524799.0,6470045.0,1.1860315988452084e-05,0.0,84314.78562406432,42705.21890265077,0.5538543793740862,1.0,0.4986533392179402,84314.78562406432,84314.78562406432,226202.39895089608,22866.074143496095,6470202.0,0.9965664650395869,.,17679.727975853613,9493.0,5.44827110831216,157.0,0.0,0.0,524799.0,0.0,0.9471676912153386,11.34231252154118,0.0,12.474928391263635,1.1860315988452084e-05,0.160661101915332,0.0,40410.00304122378,0.41086575019794175,9278303562.0,0.9999881396840116,524799.0,4414821611
SRR17188280,524799.0,0.0004278400980435555,12.611036507171878,524799.0,2533878.0,8.65101934919847e-06,0.0,115593.31445636538,44476.907241051034,0.4999136702146776,1.0,0.5716320292641237,115593.31445636538,115593.31445636538,258996.7604973393,23322.202668658167,2534016.0,0.9970716942234215,.,11285.865462777178,6921.0,6.819131493085664,138.0,0.0,0.0,524799.0,0.0,0.9575379156864865,11.657833400125552,0.0,12.611512238958971,8.65101934919847e-06,0.22026207072872733,0.0,21234.368025155323,0.36438651568404046,5922810909.0,0.9999913489806508,524799.0,2732707832
SRR7287210,524799.0,0.00017516370408160082,12.766884678562764,524799.0,1043678.0,4.489664227756798e-06,0.0,222733.80575269365,44451.94679080192,0.47334162972100946,1.0,0.6680360751019081,222733.80575269365,222733.80575269365,212813.13537329013,23315.91912837406,1043772.0,0.9978940443980383,.,11354.513295566494,7809.0,6.79848647385333,94.0,0.0,0.0,524799.0,0.0,0.96937064904668,12.313732641243236,0.0,12.767358455748656,4.489664227756798e-06,0.42441735931793634,0.0,13222.872106468114,0.34357301282766395,5958837223.0,0.9999955103357723,524799.0,3172469650
SRR10418312,524799.0,0.000439319322517,11.328616233009464,524799.0,413923.0,6.72997607010219e-05,0.0,14858.8938442513,53701.0160812073,0.7652942381937766,1.0,0.1588343969271831,14858.8938442513,14858.8938442513,203255.0079216344,25397.0498889537,413931.0,0.9918286687892268,0.0082082149993013,1795.372830359814,481.0,17.09697100171678,8.0,0.0,0.0,524799.0,0.0,0.8603055879236581,9.606353877025382,0.0,11.33088755400929,6.72997607010219e-05,0.0283134949652177,0.0,10517.70519590266,0.6180435610859312,942209866.0,0.999932700239299,524799.0,447478755
SRR7287225,524799.0,0.00037380539466036196,12.84125161908702,524799.0,1361510.0,5.237193326230448e-06,0.0,190941.96790321002,46578.22279384136,0.41756037152895753,1.0,0.7198069489065415,190941.96790321002,190941.96790321002,261139.4168037029,23837.202877584165,1361567.0,0.9977280401256625,.,6940.654936461388,5169.0,8.695534303357226,57.0,0.0,0.0,524799.0,0.0,0.9750377941111732,12.159724827894692,0.0,12.84199912341305,5.237193326230448e-06,0.36383828456839673,0.0,9177.618916674017,0.2997527552905889,3642448770.0,0.9999947628066738,524799.0,1872480963
SRR13256651,524799.0,0.0008422432297248,12.325402258371104,524799.0,177469.0,2.793132009080992e-05,0.0,35802.10304234866,64905.04344215428,0.572422838975535,1.0,0.433295889542669,35802.10304234866,35802.10304234866,226100.14819721456,27381.69551261841,177473.0,0.9947835210778152,0.0052982045046324,401.51498954837945,206.0,36.15310627437261,4.0,0.0,0.0,524799.0,0.0,0.9365009102958196,10.485761914863104,0.0,12.334438666613552,2.793132009080992e-05,0.0682206007297053,0.0,1483.8860283886063,0.4256895470334976,210714665.0,0.9999720686799092,524799.0,138725525
SRR13256657,524799.1203117389,0.0009215740704642,12.244686538548432,524799.0,177665.0,2.9547909992511e-05,2.0,33843.341212744075,65730.4164023509,0.6020153928992322,0.9999999948128844,0.3999424911822093,33843.341212744075,33843.341212744075,207755.30901187204,27509.334662990816,177666.0,0.994635836368028,0.0054506365853561,367.350875287491,176.0,37.796880704513335,1.0,2.0,1.0,524799.0,0.0001905491435768,0.9304192835489355,10.429497544447305,5.187115545260353e-09,12.254338955787878,2.9547909992511e-05,0.0644881968386831,1.0,1399.1542555932683,0.4501558269868583,192785372.0,0.9999704520900076,524799.0,125763994
SRR7287236,524799.0,0.00015969996326652619,12.803342816128565,524799.0,1086404.0,4.658478019020617e-06,0.0,214662.38456358257,43913.073353313586,0.43740703729049524,1.0,0.692806008803653,214662.38456358257,214662.38456358257,262961.5175905362,23179.283017285186,1086647.0,0.9978537461632687,.,12965.541818867796,9110.0,6.362109861493233,243.0,0.0,0.0,524799.0,0.0,0.9721349331419503,12.27682176853425,0.0,12.803766207471435,4.658478019020617e-06,0.40903733536760273,0.0,15584.368799856133,0.3156605151374701,6804303381.0,0.999995341521981,524799.0,3629185907
SRR13404637,522402.3650472136,0.0009898239365334,8.685342083221439,523258.7832875772,1231122.0,0.0002790870156876,11655.0,3583.111874754225,51628.43111523666,0.9841879449981078,0.999994052805724,0.0113664711567185,3583.111874754225,3583.111874754225,142471.49341587597,24874.67327011576,1231123.0,0.9833219843732052,0.0167128972086125,2387.696543754032,18.0,14.770412210418266,1.0,11655.0,7397.0,520912.0,1.4200095217618331,0.6598947038291347,8.183986940583683,5.947194275907598e-06,8.68641597542388,0.0002790870156876,0.0068785358654709,7397.0,28690.11650831873,0.9350948372050496,1243779782.0,0.9997209129843124,520912.0,508190982
SRR12180972,524799.0,0.0008344125650270518,12.470605108129734,524799.0,9301643.0,1.3058374810475463e-05,0.0,76579.2079423082,42022.36851069159,0.5486567826120832,1.0,0.4966339984222872,76579.2079423082,76579.2079423082,234145.92737719414,22684.632121254934,9301945.0,0.9963957996938937,.,21242.221505757443,11475.0,4.970459424058169,302.0,0.0,0.0,524799.0,0.0,0.9468596003067299,11.246080882098562,0.0,12.470870596578976,1.3058374810475463e-05,0.1459210248920219,0.0,51391.34842437136,0.40706498814073655,11147896604.0,0.9999869416251895,524799.0,5151837452
SRR12181047,524799.0,0.000531729106972651,12.35836247808889,524799.0,5033046.0,1.4690160643219193e-05,0.0,68072.77498776627,42629.53174953163,0.583458662940199,1.0,0.4439228735758797,68072.77498776627,68072.77498776627,223588.64815888114,22846.121044371735,5033433.0,0.9961774642811498,.,18037.687514648467,8814.0,5.3939394873100746,387.0,0.0,0.0,524799.0,0.0,0.9383405818170887,11.128332632288982,0.0,12.358668558220002,1.4690160643219193e-05,0.12971208974820125,0.0,46722.07326410686,0.4383578806230375,9466160370.0,0.9999853098393567,524799.0,4712477864
SRR7287231,524799.0,0.0003553014261594,12.819246002346365,524799.0,2193968.0,5.2691574174986325e-06,0.0,189783.66383191463,44305.74978975458,0.4318906632172707,1.0,0.7039394427648878,189783.66383191463,189783.66383191463,253110.4481231256,23279.03515398074,2194050.0,0.9977172319291924,0.0127661979833788,11766.751205699706,8503.0,6.6783352080571605,82.0,0.0,0.0,524799.0,0.0,0.9733453603980868,12.15364009102121,0.0,12.819708467203458,5.2691574174986325e-06,0.3616311460805272,0.0,15633.618210496026,0.311274088605448,6175179266.0,0.9999947308425824,524799.0,3195476724
SRR13256650,524798.2627737226,0.0010039236482318,12.244572559167969,524798.5,206365.0,3.641155245515012e-05,1.0,27463.811141580645,65132.56419112158,0.5935010114491852,0.9999999902704548,0.3997029775789468,27463.811141580645,27463.811141580645,215961.4078378945,27417.07636642975,206366.0,0.9940351333082432,0.0060496434247475,391.6925312215367,191.0,36.60356962425983,1.0,1.0,2.0,524798.0,0.0003810990133346,0.930373790438652,10.22062445853293,9.729545062964436e-09,12.253738003646964,3.641155245515012e-05,0.0523321566423283,2.0,1666.8213180530872,0.4434297689788103,205559457.0,0.9999635884475448,524798.0,133049911
SRR12181028,524799.0,0.0004938015254321,12.44565068858031,524799.0,4926935.0,1.2893794833044114e-05,0.0,77556.68621600897,42432.03612960976,0.5533206125226771,1.0,0.4844075684589518,77556.68621600897,77556.68621600897,236747.8938281299,22793.87152724915,4927133.0,0.9964191821247628,0.0132467421920691,19012.921691923955,10343.0,5.253782259192046,198.0,0.0,0.0,524799.0,0.0,0.9449670306873044,11.25876438301847,0.0,12.445943996255943,1.2893794833044114e-05,0.1477836013712087,0.0,45657.347793051085,0.4088812157075769,9977962291.0,0.999987106205167,524799.0,4892394395
SRR12180965,524799.0,0.0005284768602353,12.56638271762654,524799.0,6461271.0,1.0505940724559235e-05,0.0,95184.2415846063,41687.32775324547,0.5090378893233825,1.0,0.5465421266352846,95184.2415846063,95184.2415846063,256943.27530352375,22594.42249639217,6461494.0,0.9967677275826546,0.0287216912291256,23297.749448836603,14147.0,4.746128737910279,223.0,0.0,0.0,524799.0,0.0,0.9541300712921272,11.46356967750446,0.0,12.566628302162464,1.0505940724559235e-05,0.1813727571596102,0.0,49496.106736602895,0.3698104104130316,12226635613.0,0.9999894940592754,524799.0,5564862203
SRR12180992,524799.0,0.0011906607039760039,12.582137076681738,524799.0,12253735.0,1.123814271726261e-05,0.0,88982.67490978974,42316.794455884694,0.5053737968332288,1.0,0.555244156931232,88982.67490978974,88982.67490978974,264902.36331171263,22763.259312650072,12253966.0,0.9966574903789576,.,19610.815397895196,11682.0,5.173073793461668,231.0,0.0,0.0,524799.0,0.0,0.9553294313119337,11.396196965829848,0.0,12.582424797863489,1.123814271726261e-05,0.16955572497239846,0.0,43400.493741272294,0.3710962473598375,10291736310.0,0.9999887618572827,524799.0,4638628711
SRR12180960,524799.0,0.0013734176925363,12.492427142803733,524799.0,17857493.0,1.2721135862943082e-05,0.0,78609.33259214844,41467.22430474741,0.5419868574953519,1.0,0.507573252782393,78609.33259214844,78609.33259214844,240644.72888144304,22534.72894546878,17857903.0,0.9964420683886644,0.0266359668155408,24776.20713073005,13394.0,4.60234411853783,410.0,0.0,0.0,524799.0,0.0,0.9485138410334344,11.272245706637888,0.0,12.492658221725977,1.2721135862943082e-05,0.1497894100258354,0.0,59027.92584769698,0.4034596263463579,13002528726.0,0.9999872788641372,524799.0,6202452281
SRR11267052,524799.0,9.120561133842158e-05,12.702354054352154,524799.0,1127979.0,4.945821210222953e-06,0.0,202190.89156175157,41645.65285643264,0.5018693400080423,1.0,0.6261439337392019,202190.89156175157,202190.89156175157,212595.47473280883,22583.146311519373,1128146.0,0.9977850512664972,0.0118248847970974,23569.520666007367,15116.0,4.718686495448872,167.0,0.0,0.0,524799.0,0.0,0.9644535703863548,12.216967537876087,0.0,12.702596740636668,4.945821210222953e-06,0.385273012261364,0.0,29771.97160334432,0.3652876393458221,12369260876.0,0.9999950541787898,524799.0,6031610244
SRR7287233,524799.0,0.00034800507224541557,12.768640037659381,524799.0,2454699.0,6.691654804964139e-06,0.0,149439.86639271345,43768.84283389894,0.43375272294642175,1.0,0.6691670845864609,149439.86639271345,149439.86639271345,283663.02638631366,23142.391661949052,2454956.0,0.9974250521770476,.,13442.038654799266,9406.0,6.24832958397168,257.0,0.0,0.0,524799.0,0.0,0.9694990849747933,11.914649359409228,0.0,12.769050055896063,6.691654804964139e-06,0.2847563855737405,0.0,21303.717705560153,0.31172756570634674,7054368444.0,0.9999933083451951,524799.0,3741843218
SRR10418387,524696.4676306259,0.0030352275274995,8.351323518021955,524722.2560386474,1598749.0,0.0010226327627944,620.0,977.8681422912998,57512.150863242685,0.9522966094102434,0.9999994627243844,0.0080953653543642,977.8681422912998,977.8681422912998,172309.1353786826,26125.472321548983,1598750.0,0.9680635504735025,0.0320105142246418,1003.952130721346,43.0,22.86028533397537,1.0,620.0,283.0,524658.0,0.0539398998966946,0.634316893516049,6.8853748371122405,5.372756155010941e-07,8.354271851718622,0.0010226327627944,0.0018638201310021,283.0,23233.0328046011,0.8609626136923149,526731517.0,0.9989773672372056,524658.0,200150988
SRR10418303,524603.6997971182,0.000533751018904,9.250628939012309,524673.1104185218,1058374.0,0.000164343736271,1122.0,6084.807505841703,49491.028616219366,0.9760783842792602,0.9999997049775872,0.0198627900083434,6084.807505841703,6084.807505841703,145782.07719204584,24501.31981135703,1058375.0,0.9872025073994964,0.0128230540718165,3780.4019209907706,47.0,11.779109326881391,1.0,1122.0,585.0,524521.0,0.1115303295768901,0.7024493970980559,8.713550370712825,2.9502241271652986e-07,9.251427670363393,0.000164343736271,0.0116006937869822,585.0,34894.920199887354,0.9363302948392104,1982900196.0,0.999835656263729,524521.0,714978567
SRR12180994,524799.0,0.0061398109874903,12.43234122687181,524799.0,55712058.0,9.202574748788714e-05,0.0,10866.524068512725,42789.63698687596,0.4820139476702223,1.0,0.4780175488828654,10866.524068512725,10866.524068512725,288867.2922582275,22888.28290405876,55712421.0,0.9904173921467676,0.0297861781363835,17290.359800609374,10988.0,5.509275418124692,363.0,0.0,0.0,524799.0,0.0,0.9439588027861436,9.293442156071084,0.0,12.432664857846024,9.202574748788714e-05,0.0207060685491259,0.0,118908.18185118955,0.3475603142234426,9073963533.0,0.999907974252512,524799.0,4002673091
SRR11267048,524799.0,6.208603939280357e-05,12.78329822043107,524799.0,834371.0,4.27598960465708e-06,0.0,233863.99230505066,41348.4852958486,0.46042103488680686,1.0,0.6789236582241251,233863.99230505066,233863.99230505066,235499.65101917094,22502.38315673747,834757.0,0.9979407597929948,.,25619.645414720682,17458.0,4.525951982833551,386.0,0.0,0.0,524799.0,0.0,0.9705980993296452,12.362494995894917,0.0,12.783524921862147,4.27598960465708e-06,0.445625834471961,0.0,28575.209699751013,0.33449433434682463,13445164294.0,0.9999957240103954,524799.0,6563170249
SRR12181006,524799.0,0.0009178703200904381,12.486456118371635,524799.0,16147849.0,1.3058246515334703e-05,0.0,76579.96032052765,40419.815776765536,0.5463013598638213,1.0,0.5045232770343712,76579.96032052765,76579.96032052765,229083.64749112836,22245.895279016106,16148288.0,0.9963938924637075,.,33523.71660006974,18365.0,3.9565842613861024,439.0,0.0,0.0,524799.0,0.0,0.9480562337382873,11.246090706887088,0.0,12.486631181011619,1.3058246515334703e-05,0.1459224585422755,0.0,81103.52726787527,0.4039236471310615,17593212948.0,0.9999869417534847,524799.0,10036702395
SRR10418326,515167.5951650885,0.0006395967242196,9.495617875668929,516254.6744827586,831926.0,0.0001535452272101,19574.0,6512.739068282586,50196.23066757079,0.9724354706169792,0.9999880849280864,0.0261007540676114,6512.739068282586,6512.739068282586,99816.5589332766,24307.38600694257,831927.0,0.9876360478847864,0.0123961984008132,2549.803058103976,27.0,14.144345515948496,1.0,19574.0,15498.0,510120.0,3.0381086803105157,0.7225987964162393,8.781515394529139,1.1915071913709452e-05,9.49668334054562,0.0001535452272101,0.0127670725873962,15498.0,22421.81628893518,0.9172363202810156,1300705536.0,0.99984645477279,510120.0,491643035
SRR12180996,524799.0,0.0146882958209565,12.162904420236814,524799.0,129420603.0,0.0003000255756258,0.0,3333.049183937321,42901.584548264414,0.5412352520622398,1.0,0.3651159279218443,3333.049183937321,3333.049183937321,258304.2965870312,22917.659492578867,129420841.0,0.9826892225049046,0.0778814656043202,16789.579073130855,9343.0,5.590833970366712,238.0,0.0,0.0,524799.0,0.0,0.9235020424043084,8.111642834855724,0.0,12.163233559410177,0.0003000255756258,0.0063510966749885,0.0,210006.10746666437,0.3973724406314369,8811154308.0,0.9996999744243742,524799.0,3832164077
